0.00088359,1.5389,2.0501,1.0224,1.0888,0.48026,2.0202,-0.52101,-1.0133,-0.94671
0.0026132,1.5107,1.0584,1.0102,1.4798,0.018073,1.0197,0.98523,0.48451,-0.51468
0.0010151,1.533,2.0464,1.023,1.0351,0.46554,2.0203,-0.48072,-0.51326,-0.9677
0.00088968,1.5322,2.0439,1.0224,1.0964,0.50387,1.5203,-0.058566,-0.01325,0.035974
0.54813,1.4907,2.0136,1.0095,1.0202,0.031012,1.0353,0.51162,-0.013027,0.019106
0.00089683,1.5325,2.0485,1.0228,1.0811,0.48682,2.0203,-0.52549,-0.013249,-0.95875
0.092277,0.48863,2.0162,0.0084568,1.0045,1.0021,1.0197,-0.48968,-0.016016,-0.99016
0.068038,1.4935,1.012,1.0082,0.52037,0.021714,1.0197,-0.48543,-0.012252,-0.97137
0.0024995,1.5118,0.059615,0.51171,1.4779,0.017851,1.0204,2.0057,-0.015652,-1.0147
0.185,1.4886,1.0203,2.0082,-0.0076934,0.034082,1.0198,-0.48984,-0.019395,-0.98799
0.14122,0.4937,1.0021,1.0098,0.019423,0.041531,1.02,0.51871,0.9801,1.0231
0.00085179,1.5347,1.9582,1.0227,1.0964,0.44153,1.0203,0.53465,-0.013226,0.087589
0.14122,1.4937,1.0021,1.0098,1.0194,-0.95847,1.02,0.51871,0.9801,0.023055
0.092277,0.48863,2.0162,1.0085,1.0045,0.0021416,0.019728,-0.48968,-0.016016,-0.99016
0.60555,1.4886,1.5301,1.0079,1.0198,0.025527,0.51908,1.5124,0.99088,-0.98913
0.00085029,1.5348,2.0574,1.0235,1.0962,0.10086,1.0203,-0.42734,0.98684,0.091887
0.0010189,1.5331,2.0395,1.0227,1.0746,0.46933,2.0203,-0.51145,-0.013276,-0.97283
0.068038,1.4935,1.012,1.0082,0.52037,1.0217,1.0197,0.51457,0.98775,-0.97137
0.00085246,1.5327,2.0543,1.0231,1.0964,0.58536,1.0203,-0.50847,-0.013197,-0.93431
0.00085735,1.5322,2.0543,0.022258,1.0972,0.49027,2.0203,-0.57124,-0.013231,-0.93289
0.00085179,1.5347,1.9582,1.0227,2.0964,0.44153,1.0203,-0.46535,-0.013226,1.0876
0.00097574,1.5038,2.0392,1.0209,1.0657,0.045582,1.0202,-0.47314,-0.013371,0.051479
0.00090736,1.533,2.0433,1.0225,1.0955,0.50852,2.0203,-0.55745,-0.013283,-0.96655
0.00085735,0.98695,2.0543,1.0223,1.0972,0.49027,2.0203,-0.57124,-0.013231,-0.93289
0.0010281,2.0213,2.0011,1.0208,1.0568,0.053007,1.0025,-0.45413,-0.013305,-0.98236
0.0024838,1.5181,1.0597,0.51204,1.47,-0.48251,1.0233,1.5202,0.45902,-1.0146
0.068038,1.4935,1.012,1.0082,0.52037,1.0217,1.0197,0.51457,0.98775,-0.47137
0.013482,2.0079,2.0189,1.0105,0.52301,0.55156,1.5168,-0.49539,-0.013327,-0.47154
0.64122,0.4937,1.0021,1.0098,0.019423,0.041531,1.02,1.0187,0.9801,1.0231
0.00086464,1.5235,2.0519,1.0219,1.0874,0.058685,2.0203,-0.43487,-0.013294,-0.061951
0.0024838,0.51815,1.0597,0.51204,1.47,0.017492,1.0233,1.5202,0.95902,-1.0146
0.013482,0.50786,2.0189,1.0105,1.023,0.051558,1.5168,-0.49539,-0.013327,-0.97154
0.0014262,1.5217,2.0157,0.018829,1.0362,0.033664,2.0062,-0.46996,-0.013445,-0.050475
0.0010281,1.5213,2.0011,1.0208,1.0568,0.053007,1.0025,0.54587,0.98669,-0.48236
0.0024838,0.51815,1.0597,0.51204,1.47,0.017492,1.0233,1.5202,-0.040981,-1.0146
0.0010281,1.5213,2.0011,1.0208,0.056846,0.053007,1.0025,-0.45413,-0.013305,-0.48236
0.0010281,0.52134,2.0011,2.0208,1.0568,0.053007,1.0025,1.5459,-0.013305,-0.48236
0.0024995,1.5118,0.059615,0.51171,1.4779,0.017851,1.0204,2.0057,-0.015652,-0.014652
0.0010195,1.5331,2.0367,1.0226,1.0802,0.53075,2.0203,-0.52267,-0.013282,-0.97306
0.00085735,0.98695,2.0543,1.0223,1.5972,0.49027,2.0203,-0.071238,0.48677,-0.93289
0.0025093,1.5122,0.55906,0.51138,1.4755,0.017527,1.0206,1.5082,0.46726,-1.0146
0.00085029,1.5348,2.0574,0.52352,1.0962,0.10086,2.0203,-0.4162,-0.013163,-0.4477
0.0024838,0.51815,0.55972,0.51204,1.47,0.017492,1.0233,1.5202,-0.040981,-1.0146
0.00092611,1.5383,2.0472,0.52265,1.0857,0.99766,1.4736,-0.52243,-0.013334,-0.94568
0.00097574,2.0038,2.0392,1.5209,1.5657,0.54558,1.0202,-0.47314,-0.013371,0.55148
0.00085029,1.5348,2.0574,1.0235,0.59623,0.10086,1.0203,-0.42734,-0.013163,0.091887
0.016633,1.0035,1.51,1.0124,1.0249,0.026223,1.0192,-0.47275,-0.012899,0.038255
0.0016498,0.46405,2.0144,0.51357,1.0152,0.053781,2.0127,-0.4521,-0.012896,-0.96251
0.00093844,1.5337,2.0355,1.0225,1.0871,0.50525,2.0203,-0.52738,-0.013402,-0.96632
0.012802,0.48912,2.0137,1.0132,1.0156,0.030557,1.5422,-0.46662,0.4871,0.0081237
0.00086018,1.5324,2.0527,1.0229,1.097,0.514,2.0203,-0.51159,-0.013235,-0.95032
0.00088289,1.5025,2.051,1.0223,1.094,0.48535,2.0203,-0.53548,-0.013238,-0.93739
0.016633,1.0035,1.5287,1.0124,1.0249,0.026223,1.0192,-0.47275,-0.012899,0.038255
0.0024995,1.5118,0.059615,0.51171,0.97793,0.017851,1.0204,2.0057,-0.015652,-1.0147
0.088438,0.99501,1.0122,1.0091,1.0325,0.021771,2.0191,0.013729,0.48755,-0.48786
0.60555,1.4886,1.5301,1.0079,1.0198,0.52553,0.51908,1.5124,1.4909,-0.98913
0.00089233,1.5273,2.0354,1.0211,0.52534,0.085354,2.02,-0.49842,-0.013442,-0.9393
0.02686,1.4942,2.0119,0.0095396,-0.48081,0.04695,1.5198,-0.98804,-0.0092787,-0.97262
0.64122,1.9937,1.0021,1.5098,-0.98058,1.0415,1.52,0.51871,0.9801,0.52305
0.092277,0.48863,2.0162,0.50846,1.0045,1.0021,1.0197,-0.48968,-0.016016,-0.99016
0.00088968,1.5322,2.0439,1.0224,1.0964,0.50387,1.5203,-0.058566,-0.01325,0.53597
0.068038,1.4935,1.012,1.5082,0.52037,0.021714,1.0197,-0.48543,-0.012252,-0.97137
0.00085179,1.5347,1.9582,1.0227,2.0964,0.44153,1.0203,0.034647,0.48677,1.0876
0.00097574,1.0038,2.0392,1.0209,1.0657,0.045582,1.0202,-0.47314,-0.013371,0.051479
0.0010281,1.5213,2.0011,1.0208,1.0568,0.053007,2.0025,-0.45413,0.48669,-0.48236
0.00097574,1.5038,2.0392,0.020909,1.0657,1.0456,2.0202,-0.47314,-0.013371,-0.94852
0.0026132,0.51074,0.058381,0.51017,2.4798,0.018073,1.0197,0.98523,-0.015494,-1.0147
0.60555,0.48856,1.5301,1.0079,1.0198,0.025527,1.5191,-0.48762,-0.0091165,0.010872
0.00088968,0.53224,2.0439,1.0224,1.0964,0.50387,2.0203,-0.55857,-0.01325,-0.96403
0.00089683,0.53254,2.0485,1.0228,1.0811,0.48682,2.0203,-0.52549,0.98675,-0.95875
0.0010281,1.5213,2.0011,1.0208,0.056846,0.053007,1.0025,0.54587,-0.013305,-0.48236
0.047181,1.0079,2.0168,1.014,0.026564,1.0348,1.0197,0.51251,-0.0082898,0.020711
0.00085735,1.5322,2.0543,1.0223,1.0972,-0.50973,2.0203,0.42876,-0.013231,-0.93289
0.39122,1.4937,0.0020622,1.0098,0.019423,0.041531,1.02,0.51871,0.9801,-0.47695
0.0010281,1.5213,2.0011,2.0208,1.0568,0.053007,1.0025,0.54587,0.98669,-0.48236
0.00097697,1.5345,1.9801,1.0227,1.0925,0.4575,1.6125,-0.4897,-0.013269,-0.52338
0.00099314,1.5334,2.0357,1.0228,1.0422,0.48306,2.0203,-0.51382,-0.013367,-0.96677
0.039035,1.515,2.0436,1.0148,0.053295,0.031906,1.022,-0.45702,-0.013059,-0.51453
0.068038,1.4935,1.012,1.0082,0.52037,0.021714,1.0624,-0.48543,-0.012252,-0.49949
0.00085029,1.5348,1.5574,1.0235,1.0962,0.10086,1.0203,-0.42734,0.48684,0.091887
0.052117,1.4937,1.0188,0.50911,1.0185,0.023556,2.0197,-0.48625,-0.0077049,0.026914
0.14122,1.4937,1.0021,0.50978,0.019423,0.041531,1.02,0.51871,0.9801,0.023055
0.013482,0.50786,2.0189,1.0105,1.023,0.051558,1.5168,0.0046075,-0.013327,-0.97154
0.00089233,1.5273,2.0354,1.0211,0.52534,0.085354,1.52,-0.49842,-0.013442,-0.9393
0.00088404,1.5321,2.0523,1.0222,1.0939,0.46733,2.0203,-0.53959,-0.01326,-0.44614
0.016633,1.0035,2.01,1.0124,1.0249,0.026223,0.51919,-0.47275,-0.012899,0.038255
0.00085179,2.0347,1.9582,1.0227,0.59637,0.44153,1.0203,1.0346,0.48677,0.087589
0.00085029,1.5348,2.0574,0.52352,0.59623,0.10086,2.0203,-0.4162,-0.013163,-0.4477
0.016633,1.5035,1.51,1.0124,0.52485,0.52622,1.0192,-0.47275,-0.012899,0.038255
0.00086834,1.5331,2.0285,1.0225,1.0964,0.46285,1.4404,0.47964,-0.013249,-0.92078
0.00099458,1.5249,2.0172,1.021,0.82943,0.058797,2.0172,-0.49669,-0.013433,-0.51127
0.14122,1.4937,1.0021,0.97995,0.019423,0.041531,1.02,0.51871,0.9801,0.023055
0.22199,0.99881,1.9703,1.009,1.0213,0.050444,1.5176,-0.49138,-0.011643,-0.98307
0.00089233,1.5273,2.0354,1.0211,0.52534,0.085354,2.02,-0.49842,-0.013442,-0.9393
0.00099314,1.5334,2.0357,1.0228,1.0422,0.48306,2.0203,-0.51382,-0.013367,-0.96677
0.00086031,1.0276,2.0528,1.0223,1.0949,0.48573,2.0203,-0.5673,-0.013236,-0.93572
0.068038,1.4935,1.012,1.0082,0.52037,0.021714,1.4802,-0.48543,-0.012252,-0.97137
0.00098649,1.5329,2.0358,1.0223,1.0547,0.47111,2.0203,-0.51506,-0.013326,-0.94979
0.00088968,1.5322,2.0439,1.0224,1.0964,0.50387,1.5203,-0.058566,-0.01325,0.035974
0.00086174,1.5303,2.0521,1.0226,1.0964,0.50594,2.0203,-0.51226,-0.013236,-0.94421
0.00085558,1.534,2.0017,1.023,1.0969,0.22357,1.2153,-0.50485,0.42599,-0.73131
0.00085029,1.5348,2.0574,0.52352,0.83684,0.10086,2.0203,-0.4162,-0.013163,-0.4477
0.00098168,1.5261,2.038,1.0223,1.0646,0.37674,2.0203,-0.49822,-0.013369,-0.95939
0.00086333,1.5325,2.0494,1.0229,1.0824,0.50059,2.0203,-0.51171,-0.013246,-0.95647
0.60555,1.4886,1.6551,1.0236,1.0198,-0.47447,1.5191,-0.48762,0.069008,-0.98913
0.00088404,1.5321,2.0523,1.0222,0.96891,0.46733,2.0203,-0.53959,-0.01326,-0.94614
0.45372,1.3687,0.0020622,1.0098,0.050673,0.088406,1.02,0.51871,1.0738,-0.47695
0.00085029,1.6598,1.5574,1.0235,1.0962,0.10086,1.0203,-0.42734,0.48684,0.12314
0.40685,1.6031,0.0020622,1.0254,0.050673,0.041531,1.02,0.56558,1.1051,-0.41445
0.00085029,1.5348,1.5574,1.0391,1.0962,0.10086,1.0203,-0.55234,0.0024616,0.20126
0.60555,1.4886,1.4051,1.0079,1.0198,0.025527,1.5191,0.51238,-0.0091165,-0.98913
0.000853,1.3669,2.4636,1.0231,1.0036,0.036004,1.6414,-0.16933,-0.01323,-0.33497
0.28508,1.4853,2.0258,1.0122,1.0603,0.037895,1.022,-0.059921,-0.013336,0.032106
0.14122,1.4937,1.0021,1.0098,0.019423,0.041531,1.02,0.51871,0.9801,0.023055
0.00088354,1.5381,2.0504,1.0224,1.0932,0.98182,1.428,-0.54821,-0.013257,-0.94801
0.00095717,1.5061,2.042,1.0221,1.0922,0.33468,1.4358,-0.084286,-0.013352,0.036483
0.00085029,1.5348,2.0574,0.58569,0.7095,0.10086,1.9943,-0.42693,-0.013163,-0.24481
0.034088,0.94606,2.0188,1.0206,1.0589,0.082579,1.0712,-0.4517,-0.013985,0.014588
0.0020483,1.0508,1.5346,1.0097,1.0742,0.33996,2.0203,-0.55118,-0.01049,-0.015471
0.33369,1.4937,1.0021,0.9977,0.019423,0.041531,1.02,0.51871,0.9801,-0.35617
0.061038,0.50465,2.0165,1.0088,1.0092,0.050892,1.4769,-0.49021,-0.013441,-0.98562
0.00086033,1.5044,2.0002,1.0227,1.4923,0.46904,1.4739,-0.46762,-0.013233,0.45433
0.00087093,1.5358,1.9905,1.0217,1.0697,0.41035,1.4603,-0.41843,-0.013247,-0.51789
0.02686,1.4942,2.0119,0.0095396,-0.54331,0.04695,1.5198,-0.48804,-0.0092787,-0.97262
0.60555,1.5393,1.5301,1.0079,1.0198,0.06459,1.5191,-0.48762,0.053383,-0.93444
0.068038,1.4935,1.012,1.0082,0.58287,1.0217,1.0197,0.51457,0.98775,-0.47137
0.083367,1.4937,1.0813,1.0091,0.069265,0.023556,2.0236,-0.46281,-0.0077049,0.026914
0.0024858,1.5704,1.0591,0.51175,1.4731,0.017508,1.0691,1.5121,-0.032933,-0.95214
0.00085029,1.5973,1.6199,1.0235,1.0962,0.10086,1.0203,-0.38047,0.48684,0.091887
0.079133,1.0035,1.5452,1.0242,1.0405,0.084816,1.0739,-0.41025,-0.012899,0.08513
0.0048994,1.5334,2.0357,1.0228,1.0422,0.48306,2.0203,-0.51382,-0.013367,-0.96677
0.00085029,1.5348,1.6199,1.0235,1.0962,0.14383,1.032,-0.4,0.50637,0.091887
0.013482,0.50786,2.0189,1.0105,1.023,-0.010942,1.5168,0.0046075,-0.013327,-0.97154
0.064984,0.51815,1.1144,0.51204,1.5169,0.064367,1.0272,1.5476,-0.033168,-0.95213
