0.10298,-1.9249,-1.8269,-2.032,-4.0296,-2.8515,-1.5844,-1.8101,-4.7306,-1.1709
0.11662,-1.8735,-1.843,-1.8109,-4.4361,-1.5126,-2.9802,-1.9365,-4.6853,-0.19494
0.10946,-1.9237,-1.8638,-2.1299,-4.059,-3.009,-1.6313,-1.8194,-4.5528,-0.0077193
0.089974,-1.9066,-1.8638,-2.0824,-3.9124,-3.0372,-1.6997,-1.7643,-4.2635,-0.017224
0.10264,-1.923,-1.856,-2.1045,-3.9858,-3.0091,-1.7709,-1.8047,-4.3752,-0.033641
0.10446,-1.9509,-1.8926,-1.5191,-4.1182,-2.7383,-1.7006,-2.1492,-4.4306,-0.3497
0.13633,-1.9729,-1.8806,-1.0388,-4.0178,-1.2171,-3.8599,-2.6039,-3.5572,-0.24051
0.13946,-1.8687,-1.9022,-1.9323,-4.3875,-2.8959,-2.8867,-2.1135,-3.4181,-0.37024
0.1159,-1.8843,-1.7339,-2.1171,-4.0292,-3.195,-1.6969,-1.8388,-4.6328,-0.0011676
0.10382,-1.9307,-1.8342,-2.1542,-4.0517,-3.1844,-1.6681,-1.8363,-4.6423,-0.000727
0.11948,-1.8944,-1.7511,-1.673,-4.2075,-3.0363,-1.671,-2.4014,-4.7257,-0.36058
0.081458,-2.0063,-1.8622,-2.0835,-3.8806,-3.0034,-1.5487,-1.7941,-4.4368,0.00043537
0.16673,-1.8244,-2.0477,-0.87523,-5.4076,-0.33906,-5.4022,-3.0268,-2.3372,-2.8626
0.13238,-1.867,-2.0195,-1.9655,-3.9774,-2.9064,-1.8618,-1.8144,-3.5363,-0.039198
0.12929,-1.8997,-2.0369,-0.91821,-4.7794,-1.2557,-2.2707,-2.8792,-2.4006,-0.94153
0.097643,-1.9843,-1.8004,-2.0987,-3.9324,-3.1387,-1.6387,-1.8589,-4.3721,-0.00053079
